Time (min),Temperature (°C),Weight (mg),Heat Flow (mW),Temperature Difference (°C),Temperature Difference (µV),Sample Purge Flow (mL/min),Deriv. Weight (%/°C),Deriv. Heat Flow (W/(g·°C))
73.371,388.57,4.216797,-8.954766,-0.5227542,-5.649988,100.04,0.0201018,-0.0033004
73.37934,388.6076,4.216728,-8.955569,-0.5228085,-5.650704,99.98731,0.02012394,-0.0033023
73.38766,388.6502,4.216676,-8.957076,-0.5229044,-5.651868,100.0047,0.02014738,-0.0033042
73.396,388.691,4.216646,-8.958649,-0.5230058,-5.653093,100.0395,0.02017126,-0.003306
73.40434,388.7361,4.216572,-8.960191,-0.5231024,-5.654266,99.97076,0.0201957,-0.0033082
73.41266,388.7762,4.216519,-8.961512,-0.5231882,-5.655324,99.98388,0.02022037,-0.0033104
73.421,388.8203,4.216453,-8.962281,-0.5232348,-5.655956,99.99444,0.02024359,-0.0033124
73.42934,388.8614,4.216396,-8.963144,-0.5232898,-5.65668,100.0302,0.02026522,-0.0033145
73.43768,388.902,4.216325,-8.964898,-0.5234033,-5.658035,99.98064,0.02028736,-0.0033163
73.446,388.9446,4.216246,-8.966056,-0.5234766,-5.658959,99.99939,0.02031049,-0.0033183
73.45434,388.9857,4.216192,-8.967151,-0.5235469,-5.659846,99.97203,0.02033214,-0.0033203
73.46268,389.0272,4.216144,-8.968574,-0.5236382,-5.660962,100.0004,0.02035488,-0.0033223
73.471,389.069,4.216087,-8.969342,-0.5236866,-5.661616,99.98986,0.02037666,-0.0033246
73.47934,389.113,4.216019,-8.97013,-0.5237348,-5.662268,100.0086,0.02039786,-0.003327
73.48766,389.1527,4.215968,-8.971094,-0.5237978,-5.663079,99.99898,0.02041884,-0.0033292
73.496,389.1926,4.215898,-8.972016,-0.5238574,-5.663852,99.99997,0.02043989,-0.003331
73.50434,389.2356,4.215824,-8.973611,-0.5239586,-5.665075,99.99496,0.02046108,-0.003333
73.51266,389.2744,4.215752,-8.975269,-0.524067,-5.666376,99.98466,0.02048336,-0.003335
73.521,389.3186,4.21566,-8.976312,-0.5241311,-5.667198,100.0388,0.02050559,-0.0033371
73.52934,389.3617,4.215588,-8.97747,-0.5242039,-5.668113,99.9784,0.02052562,-0.0033393
73.53766,389.4002,4.215518,-8.978664,-0.5242822,-5.66909,100.0221,0.02054673,-0.0033415
73.546,389.4388,4.215438,-8.979679,-0.5243485,-5.669934,99.98422,0.02056762,-0.0033436
73.55434,389.4844,4.21536,-8.981337,-0.5244516,-5.671178,100.0083,0.02058995,-0.0033456
73.56268,389.5238,4.215286,-8.982984,-0.5245588,-5.672465,99.98884,0.02061168,-0.0033475
73.571,389.5627,4.215218,-8.98413,-0.5246334,-5.673399,100.0098,0.02063244,-0.0033493
73.57934,389.6074,4.215146,-8.985391,-0.5247112,-5.674366,100.0168,0.02065172,-0.0033512
73.58768,389.6474,4.215047,-8.986582,-0.524788,-5.675328,99.96129,0.02067289,-0.0033531
73.596,389.6906,4.214966,-8.987944,-0.5248735,-5.67638,100.0241,0.02069328,-0.0033548
73.60434,389.7306,4.214916,-8.989051,-0.524945,-5.677282,99.98938,0.02071452,-0.0033565
73.61266,389.7713,4.214852,-8.990419,-0.5250324,-5.678354,99.98069,0.02073602,-0.0033581
73.621,389.8152,4.214769,-8.991424,-0.5250941,-5.67915,100.0197,0.02075758,-0.0033599
73.62934,389.8568,4.214693,-8.992762,-0.5251796,-5.680203,99.98795,0.02077915,-0.0033614
73.63766,389.8976,4.21463,-8.993916,-0.5252534,-5.681132,99.99074,0.02079978,-0.0033631
73.646,389.9396,4.214537,-8.994806,-0.525309,-5.681861,100.0073,0.02082099,-0.0033648
73.65434,389.9843,4.214459,-8.99616,-0.5253931,-5.682901,100.0116,0.02084373,-0.0033663
73.66266,390.0228,4.214416,-8.997472,-0.5254794,-5.683965,99.98769,0.02086601,-0.0033679
73.671,390.065,4.21441,-8.998581,-0.5255493,-5.68485,100.03,0.02088593,-0.0033693
73.67934,390.1056,4.214356,-8.999791,-0.5256268,-5.685818,100.0491,0.02090533,-0.0033709
73.68768,390.1476,4.214275,-9.001329,-0.5257249,-5.687009,99.93429,0.02092351,-0.0033724
73.696,390.1856,4.214178,-9.002601,-0.5258084,-5.688042,99.99669,0.02094089,-0.0033736
73.70434,390.2308,4.2141,-9.004099,-0.5259012,-5.689175,99.98214,0.02095812,-0.0033747
73.71268,390.2691,4.214054,-9.005707,-0.5260063,-5.69044,100.026,0.02097354,-0.0033759
73.721,390.3103,4.213978,-9.006751,-0.5260725,-5.691285,99.96665,0.02098944,-0.0033772
73.72934,390.3553,4.213924,-9.007902,-0.5261426,-5.692172,100.0357,0.02100503,-0.0033781
73.73766,390.3999,4.21385,-9.008691,-0.5261898,-5.692812,99.96942,0.02102002,-0.0033792
73.746,390.4442,4.213753,-9.009708,-0.526252,-5.693615,100.0256,0.02103552,-0.0033804
73.75434,390.483,4.213644,-9.010611,-0.5263111,-5.694385,99.98944,0.02105237,-0.0033816
73.76266,390.5291,4.213567,-9.011637,-0.526373,-5.695186,100.0073,0.0210701,-0.0033825
73.771,390.5706,4.213516,-9.012481,-0.5264265,-5.695896,99.99514,0.02108874,-0.0033835
73.77934,390.6128,4.213469,-9.013192,-0.526471,-5.696512,100.0264,0.02110745,-0.0033843
73.78766,390.653,4.213396,-9.014258,-0.52654,-5.69739,99.97801,0.02112617,-0.0033853
73.796,390.6945,4.213317,-9.01508,-0.5265922,-5.698086,100.0056,0.02114602,-0.0033861
73.80434,390.736,4.21325,-9.016274,-0.5266686,-5.699045,100.0116,0.0211648,-0.0033868
73.81268,390.7765,4.213188,-9.017372,-0.5267392,-5.699942,99.99402,0.02118437,-0.0033875
73.821,390.8183,4.213114,-9.018772,-0.5268285,-5.701039,100.0188,0.02120441,-0.0033882
73.82934,390.8594,4.213036,-9.020239,-0.5269223,-5.702184,99.99551,0.02122481,-0.0033886
73.83768,390.9024,4.212976,-9.022032,-0.5270359,-5.703543,99.95556,0.02124808,-0.0033897
73.846,390.9448,4.212946,-9.023194,-0.5271088,-5.704462,100.029,0.02126369,-0.0033896
73.85434,390.9848,4.212869,-9.024231,-0.5271754,-5.705312,99.97681,0.02128328,-0.0033901
73.86266,391.027,4.212798,-9.025293,-0.5272418,-5.706161,100.0132,0.0213038,-0.0033907
73.871,391.0656,4.212744,-9.026568,-0.5273246,-5.707185,99.96747,0.02132304,-0.0033912
73.87934,391.1103,4.212672,-9.028092,-0.5274191,-5.708338,100.0699,0.02134134,-0.0033917
73.88766,391.1523,4.212589,-9.029343,-0.5274981,-5.709322,99.99328,0.0213614,-0.0033919
73.896,391.1911,4.212496,-9.030401,-0.5275671,-5.7102,100.0252,0.02138049,-0.0033919
73.90434,391.2333,4.212417,-9.031609,-0.5276428,-5.711147,99.99066,0.02139937,-0.003392
73.91266,391.2752,4.212351,-9.032808,-0.5277183,-5.712094,100.0111,0.0214185,-0.0033923
73.921,391.3184,4.21228,-9.033725,-0.5277746,-5.712834,99.98129,0.0214437,-0.003393
73.92934,391.3562,4.212183,-9.035018,-0.5278593,-5.71388,100.0019,0.02146042,-0.0033924
73.93768,391.3994,4.212093,-9.036749,-0.5279682,-5.715188,100.0052,0.02148473,-0.0033928
73.946,391.4417,4.211996,-9.038134,-0.5280552,-5.71626,100.0052,0.02150102,-0.0033922
73.95434,391.4824,4.211914,-9.0392,-0.5281232,-5.717127,99.96718,0.02152316,-0.0033921
73.96268,391.5242,4.211826,-9.039989,-0.528172,-5.717782,100.0243,0.02154507,-0.0033922
73.971,391.5639,4.211752,-9.041192,-0.5282494,-5.71875,99.98299,0.02156615,-0.0033924
73.97934,391.6046,4.21169,-9.042459,-0.5283299,-5.71975,100.0007,0.02158628,-0.003393
73.98766,391.6481,4.211616,-9.043705,-0.528407,-5.720715,99.97212,0.02160476,-0.0033934
73.996,391.6907,4.211544,-9.044711,-0.5284695,-5.72152,100.0105,0.02162365,-0.0033937
74.00434,391.7322,4.211459,-9.04589,-0.5285437,-5.722454,99.97116,0.02164244,-0.0033941
74.01266,391.7719,4.211352,-9.047159,-0.5286254,-5.723468,100.0396,0.02166172,-0.0033947
74.021,391.8113,4.211266,-9.048141,-0.5286884,-5.72428,99.96581,0.02167972,-0.0033956
74.02934,391.8562,4.211204,-9.049962,-0.5288018,-5.725636,99.99386,0.02169572,-0.0033965
74.03766,391.8984,4.211122,-9.051501,-0.528899,-5.726819,100.0289,0.02171,-0.0033982
74.046,391.9373,4.211049,-9.052926,-0.5289912,-5.727949,100.0339,0.0217266,-0.0033981
74.05434,391.9789,4.210986,-9.05428,-0.5290768,-5.729004,99.95418,0.02174161,-0.0033988
74.06268,392.0202,4.210884,-9.055515,-0.5291548,-5.72998,100.0138,0.02175729,-0.0033994
74.071,392.0645,4.2108,-9.057001,-0.529247,-5.731108,99.99032,0.02177452,-0.0034
74.07934,392.1049,4.210713,-9.058593,-0.5293488,-5.73234,99.98705,0.02179068,-0.0034005
74.08768,392.1465,4.210635,-9.060058,-0.5294416,-5.733474,100.0452,0.02180662,-0.0034007
74.096,392.1855,4.210564,-9.061431,-0.5295303,-5.734565,99.95328,0.02182346,-0.0034006
74.10434,392.23,4.210476,-9.062796,-0.5296144,-5.735606,99.97836,0.02184238,-0.0034002
74.11266,392.2713,4.210378,-9.063741,-0.5296738,-5.73638,100.0272,0.02186554,-0.0033997
74.121,392.314,4.21028,-9.064844,-0.5297422,-5.737252,99.99835,0.02188973,-0.0033995
74.12934,392.3536,4.210198,-9.066028,-0.529818,-5.738202,99.97969,0.02191615,-0.003399
74.13766,392.3974,4.210122,-9.067369,-0.5299013,-5.739236,100.0399,0.02194441,-0.0033984
74.146,392.436,4.210059,-9.068539,-0.5299772,-5.740188,100.0013,0.02197501,-0.0033977
74.15434,392.48,4.209986,-9.069512,-0.5300361,-5.740956,99.98986,0.02200791,-0.003397
74.16266,392.522,4.209903,-9.070566,-0.5301019,-5.7418,100.0098,0.02204148,-0.0033961
74.171,392.561,4.209809,-9.071536,-0.5301643,-5.742606,99.99015,0.02207761,-0.0033957
74.17934,392.6048,4.209714,-9.072566,-0.5302273,-5.743418,99.99462,0.02211413,-0.0033953
74.18768,392.6462,4.209659,-9.073638,-0.5302946,-5.74428,100.0049,0.02215164,-0.003395
74.196,392.6914,4.209584,-9.074876,-0.53037,-5.745227,99.99509,0.02218751,-0.0033947
74.20434,392.7314,4.20953,-9.076155,-0.530452,-5.746246,100.0062,0.02222451,-0.003394
74.21268,392.7752,4.209444,-9.077472,-0.5305337,-5.747263,100.0002,0.02227963,-0.0033935
74.221,392.8161,4.209346,-9.078495,-0.5305982,-5.748096,99.99876,0.02229951,-0.0033929
74.22934,392.8594,4.20927,-9.07991,-0.5306868,-5.749186,100.0012,0.02233794,-0.0033925
74.23766,392.8972,4.209175,-9.081369,-0.5307822,-5.750351,100.0013,0.022377,-0.003392
74.246,392.9395,4.20909,-9.082968,-0.530883,-5.751574,99.99624,0.02241561,-0.0033915
74.25434,392.9805,4.209031,-9.084381,-0.5309728,-5.752679,100.0113,0.0224523,-0.0033909
74.26266,393.0214,4.20898,-9.085772,-0.5310611,-5.753768,99.95856,0.02248995,-0.00339
74.271,393.0617,4.208906,-9.087039,-0.531142,-5.754774,100.0303,0.0225257,-0.0033892
74.27934,393.1042,4.208848,-9.088509,-0.5312339,-5.7559,100.0009,0.0225622,-0.0033884
74.28766,393.1465,4.208764,-9.089926,-0.5313226,-5.756992,99.98481,0.02259727,-0.0033876
74.296,393.1868,4.208687,-9.091366,-0.5314141,-5.758113,100.0337,0.02263225,-0.003387
74.30434,393.2295,4.208608,-9.092599,-0.5314906,-5.759071,99.98332,0.02266735,-0.0033862
74.31268,393.2708,4.208532,-9.09411,-0.531586,-5.760235,99.99695,0.02270196,-0.0033852
74.321,393.3144,4.208466,-9.095345,-0.531662,-5.761187,100.0012,0.02273718,-0.0033842
74.32934,393.3554,4.208378,-9.096329,-0.5317236,-5.761988,99.99624,0.02277408,-0.0033832
74.33768,393.3974,4.2083,-9.097934,-0.5318247,-5.763214,100.0113,0.02281194,-0.0033821
74.346,393.438,4.208196,-9.09934,-0.5319141,-5.764313,99.9953,0.02284879,-0.0033814
74.35434,393.4771,4.208101,-9.100898,-0.5320144,-5.76553,99.99731,0.022887,-0.0033805
74.36266,393.516,4.207998,-9.102125,-0.5320934,-5.766519,99.99991,0.0229256,-0.0033796
74.371,393.5581,4.207894,-9.103424,-0.5321741,-5.767522,100.0723,0.02296548,-0.0033785
74.37934,393.6022,4.207806,-9.104491,-0.5322387,-5.768352,99.94264,0.02300386,-0.0033773
74.38766,393.6431,4.207728,-9.105547,-0.5323048,-5.7692,99.97797,0.02304199,-0.0033761
74.396,393.6853,4.207639,-9.106434,-0.5323593,-5.76992,99.98793,0.02308044,-0.003375
74.40434,393.7247,4.20755,-9.107842,-0.5324492,-5.771025,100.0173,0.02311704,-0.0033742
74.41266,393.7664,4.207468,-9.109399,-0.532547,-5.772214,100.0119,0.02315281,-0.0033734
74.421,393.8056,4.207387,-9.110626,-0.5326254,-5.773193,99.98014,0.02318835,-0.0033729
74.42934,393.8491,4.207313,-9.111709,-0.5326908,-5.77403,100.0146,0.02322398,-0.0033723
74.43768,393.8916,4.207243,-9.112711,-0.5327522,-5.774826,100.0042,0.02326042,-0.0033714
74.446,393.9312,4.207169,-9.113791,-0.5328209,-5.775702,99.99126,0.02329734,-0.0033706
74.45434,393.9724,4.207117,-9.114764,-0.5328818,-5.776492,99.9997,0.02333436,-0.0033699
74.46268,394.0149,4.20703,-9.115872,-0.53295,-5.777361,100.0051,0.02337156,-0.0033692
74.471,394.0572,4.20694,-9.117401,-0.5330456,-5.77853,100.0002,0.02340892,-0.0033685
74.47934,394.0958,4.206863,-9.119012,-0.5331492,-5.779782,99.97722,0.02344622,-0.0033678
74.48766,394.138,4.206769,-9.120319,-0.5332302,-5.78079,100.0196,0.02348305,-0.0033667
74.496,394.1816,4.206684,-9.121196,-0.5332828,-5.781491,99.99934,0.0235191,-0.0033654
74.50434,394.2237,4.206592,-9.122387,-0.5333568,-5.782425,100.0101,0.02355568,-0.0033638
74.51266,394.262,4.206504,-9.123658,-0.533439,-5.783447,99.99524,0.0235922,-0.0033625
74.521,394.304,4.206411,-9.125066,-0.5335268,-5.784529,100.0037,0.02362826,-0.0033613
74.52934,394.3453,4.206343,-9.126631,-0.5336254,-5.785729,100.0001,0.02366486,-0.0033601
74.53766,394.3865,4.206259,-9.128149,-0.533721,-5.786895,100.0064,0.02370148,-0.003359
74.546,394.4294,4.206181,-9.129505,-0.533805,-5.787939,100.023,0.02373863,-0.0033579
74.55434,394.4698,4.2061,-9.130656,-0.5338775,-5.788855,99.99822,0.0237777,-0.0033566
74.56268,394.5126,4.20601,-9.131735,-0.5339434,-5.7897,99.9822,0.02381773,-0.0033554
74.571,394.5553,4.205959,-9.132756,-0.5340061,-5.790512,100.0248,0.02385844,-0.0033543
74.57934,394.5962,4.205918,-9.134042,-0.534087,-5.791521,100.0084,0.0239003,-0.0033534
74.58768,394.6384,4.205809,-9.135108,-0.5341526,-5.792362,99.99008,0.02394158,-0.0033527
74.596,394.68,4.20572,-9.136168,-0.5342184,-5.793208,99.97053,0.02398539,-0.0033517
74.60434,394.7216,4.205628,-9.137088,-0.5342754,-5.793959,99.9877,0.02402989,-0.0033508
74.61266,394.7621,4.20553,-9.138009,-0.5343332,-5.794717,99.99835,0.02407335,-0.0033498
74.621,394.807,4.205426,-9.139478,-0.5344229,-5.795822,99.99738,0.02411535,-0.0033489
74.62934,394.8474,4.20532,-9.140501,-0.5344874,-5.796656,100.0101,0.02415781,-0.0033479
74.63766,394.8862,4.205237,-9.141819,-0.5345722,-5.797705,99.96102,0.02420007,-0.0033471
74.646,394.9294,4.205161,-9.14325,-0.5346609,-5.798799,100.0355,0.02424132,-0.0033463
74.65434,394.9694,4.205062,-9.143968,-0.5347055,-5.799414,100.0328,0.02428354,-0.0033454
74.66266,395.0105,4.20496,-9.14502,-0.534771,-5.800256,100.0099,0.02432643,-0.0033446
74.671,395.0534,4.204904,-9.146072,-0.534835,-5.801082,99.93699,0.02436801,-0.0033439
74.67934,395.0965,4.20483,-9.147539,-0.534926,-5.8022,99.96012,0.02440599,-0.0033432
74.68768,395.1365,4.204757,-9.148934,-0.5350145,-5.803292,100.0366,0.02444448,-0.0033427
74.696,395.1776,4.20468,-9.150048,-0.535084,-5.804176,100.01,0.0244827,-0.0033424
74.70434,395.2156,4.204593,-9.15085,-0.5351355,-5.804866,99.99522,0.02452406,-0.003342
74.71268,395.26,4.204546,-9.152301,-0.5352238,-5.805953,100.0036,0.02456674,-0.0033416
74.721,395.3014,4.20447,-9.153342,-0.5352882,-5.806782,100.0204,0.02460769,-0.0033415
74.72934,395.3461,4.204384,-9.154478,-0.5353564,-5.807654,100.007,0.02464932,-0.0033414
74.73766,395.386,4.204288,-9.156207,-0.5354664,-5.808981,100.0142,0.02469044,-0.0033413
74.746,395.426,4.204194,-9.157691,-0.5355606,-5.810136,99.98908,0.02473175,-0.0033411
74.75434,395.4655,4.204093,-9.158749,-0.5356277,-5.810993,100.0071,0.02477444,-0.0033408
74.76266,395.5067,4.203994,-9.159519,-0.5356745,-5.81163,100.0129,0.02481985,-0.0033404
74.771,395.5491,4.203896,-9.160519,-0.5357354,-5.812421,99.9903,0.02486506,-0.0033399
74.77934,395.5922,4.203804,-9.16133,-0.5357834,-5.813075,100.0098,0.02491087,-0.0033392
74.78766,395.6368,4.203705,-9.162462,-0.5358516,-5.813946,99.99522,0.0249546,-0.0033384
74.796,395.6776,4.203606,-9.163824,-0.5359374,-5.81501,100.0049,0.02499725,-0.0033378
74.80434,395.7197,4.203508,-9.164997,-0.53601,-5.81593,99.99759,0.02504148,-0.0033369
74.81268,395.7628,4.203393,-9.165894,-0.5360641,-5.81665,99.99232,0.02508652,-0.0033359
74.821,395.8021,4.20329,-9.166658,-0.5361122,-5.817304,99.98331,0.02513072,-0.003335
74.82934,395.8404,4.203187,-9.167441,-0.5361622,-5.817979,100.0248,0.02517334,-0.003334
74.83768,395.8885,4.203082,-9.168842,-0.536245,-5.819011,99.99066,0.02521659,-0.0033329
74.846,395.9299,4.202996,-9.170239,-0.536333,-5.8201,100.0111,0.02525902,-0.003332
74.85434,395.9685,4.2029,-9.171262,-0.5363987,-5.820945,100.0003,0.0253001,-0.0033311
74.86266,396.0113,4.2028,-9.172901,-0.5365009,-5.822188,99.94934,0.02534078,-0.0033302
74.871,396.049,4.202716,-9.173976,-0.5365702,-5.823071,100.0313,0.02538052,-0.003329
74.87934,396.093,4.20262,-9.174691,-0.5366114,-5.82365,100.0187,0.0254203,-0.0033276
74.88766,396.1365,4.202522,-9.175645,-0.5366686,-5.824402,99.98918,0.02545967,-0.0033264
74.896,396.1752,4.202429,-9.176554,-0.5367264,-5.825161,99.97684,0.02549802,-0.0033253
74.90434,396.2181,4.202344,-9.177919,-0.5368101,-5.826203,99.97524,0.02553752,-0.003324
74.91266,396.2588,4.202244,-9.17896,-0.5368753,-5.827042,100.003,0.02557794,-0.0033227
74.921,396.2997,4.202154,-9.179906,-0.5369337,-5.827808,100.0064,0.02561829,-0.0033214
74.92934,396.3425,4.202075,-9.180816,-0.5369882,-5.82853,100.004,0.02565765,-0.0033201
74.93768,396.3842,4.201988,-9.181962,-0.537059,-5.82943,100.0014,0.02569686,-0.0033185
74.946,396.4265,4.201897,-9.18288,-0.5371147,-5.830166,100.0203,0.02573679,-0.003317
74.95434,396.468,4.201807,-9.18421,-0.5371976,-5.831199,99.99434,0.02577867,-0.0033158
74.96268,396.5122,4.201709,-9.185965,-0.5373058,-5.832507,99.98969,0.02582043,-0.0033146
74.971,396.5509,4.201637,-9.187472,-0.5374023,-5.833687,100.0199,0.02586287,-0.0033132
74.97934,396.5928,4.201568,-9.189251,-0.5375137,-5.835028,99.98544,0.02590439,-0.0033118
74.98766,396.6348,4.201494,-9.190451,-0.5375878,-5.835966,99.96151,0.02594646,-0.0033107
74.996,396.6778,4.20141,-9.191712,-0.5376651,-5.836938,100.0292,0.02598831,-0.0033094
75.00434,396.7192,4.20131,-9.193149,-0.5377549,-5.838046,99.99455,0.02602866,-0.003308
75.01266,396.7628,4.201206,-9.194606,-0.5378445,-5.839153,99.95809,0.0260696,-0.0033063
75.021,396.8008,4.201126,-9.196069,-0.5379386,-5.840308,100.1191,0.0261123,-0.0033049
75.02934,396.8428,4.201047,-9.19753,-0.5380294,-5.841426,99.98976,0.02615624,-0.0033033
75.03766,396.8848,4.200944,-9.198758,-0.538105,-5.842382,99.97303,0.0261997,-0.0033018
75.046,396.9286,4.200859,-9.199962,-0.5381782,-5.843307,100.0131,0.0262433,-0.0033005
75.05434,396.9682,4.200756,-9.20098,-0.5382421,-5.844132,99.98522,0.02628725,-0.0032993
75.06268,397.0114,4.20066,-9.201651,-0.5382812,-5.84469,99.95392,0.02633104,-0.0032981
75.071,397.0513,4.200561,-9.202674,-0.5383454,-5.84552,100.0138,0.02637574,-0.0032967
75.07934,397.0938,4.200472,-9.204009,-0.5384278,-5.846547,100.0232,0.02642122,-0.0032954
75.08768,397.1346,4.200398,-9.204764,-0.5384738,-5.84718,99.99181,0.02646765,-0.0032942
75.096,397.1778,4.200316,-9.205522,-0.5385182,-5.847794,100.0061,0.02651475,-0.0032931
75.10434,397.2187,4.20023,-9.206178,-0.5385581,-5.84836,100.0217,0.02656175,-0.0032921
75.11266,397.2595,4.200134,-9.206864,-0.5386,-5.848948,100.0159,0.02660932,-0.0032913
75.121,397.3008,4.200074,-9.208116,-0.5386776,-5.849922,99.99038,0.02665735,-0.0032904
75.12934,397.342,4.199967,-9.208869,-0.538723,-5.85055,99.99208,0.02670696,-0.0032894
75.13766,397.3842,4.199855,-9.209494,-0.5387598,-5.851079,99.984,0.0267581,-0.0032883
75.146,397.4273,4.199743,-9.210626,-0.5388285,-5.85196,99.96264,0.02680954,-0.0032872
75.15434,397.4666,4.19964,-9.211753,-0.5388995,-5.852863,100.0229,0.02685956,-0.0032862
75.16266,397.5079,4.19954,-9.212928,-0.5389721,-5.853783,99.99438,0.02690884,-0.0032853
75.171,397.5498,4.199422,-9.214561,-0.5390739,-5.855019,99.99599,0.0269581,-0.0032844
75.17934,397.588,4.199312,-9.216078,-0.5391709,-5.856201,99.97709,0.02700748,-0.0032834
75.18768,397.6343,4.199182,-9.21753,-0.5392576,-5.857273,100.0258,0.02705879,-0.0032823
75.196,397.6728,4.199098,-9.219072,-0.5393562,-5.858472,100.0071,0.02710842,-0.003281
75.20434,397.7149,4.198989,-9.219859,-0.5394034,-5.859114,100.0002,0.02715835,-0.0032798
75.21268,397.755,4.198895,-9.221019,-0.5394763,-5.860034,99.99494,0.02720773,-0.0032788
75.221,397.7997,4.198805,-9.222742,-0.5395818,-5.861308,99.99228,0.02725552,-0.0032777
75.22934,397.8414,4.198716,-9.223965,-0.5396576,-5.862258,99.96684,0.02730456,-0.0032766
75.23766,397.8812,4.198606,-9.225097,-0.539729,-5.86316,100.0496,0.02735451,-0.0032752
75.246,397.9244,4.198508,-9.226139,-0.5397921,-5.863972,99.99141,0.02740539,-0.0032739
75.25434,397.9641,4.198441,-9.227011,-0.539847,-5.864696,100.0301,0.02745749,-0.0032729
75.26266,398.0089,4.198344,-9.227719,-0.5398876,-5.865264,99.97051,0.02750936,-0.003272
75.271,398.052,4.198282,-9.228651,-0.5399441,-5.866005,99.98888,0.02756099,-0.0032712
75.27934,398.0925,4.198189,-9.22954,-0.5399994,-5.866734,100.0072,0.02761297,-0.0032704
75.28766,398.1334,4.198113,-9.230898,-0.540085,-5.867791,100.0154,0.02766418,-0.0032697
75.296,398.177,4.198019,-9.232305,-0.5401715,-5.86886,99.99541,0.02771509,-0.0032688
75.30434,398.218,4.197941,-9.233407,-0.5402406,-5.869739,99.99228,0.02776609,-0.0032681
75.31268,398.2594,4.197861,-9.234539,-0.5403108,-5.87063,99.99976,0.02781799,-0.0032673
75.321,398.3006,4.197788,-9.235556,-0.5403739,-5.871443,99.99997,0.02787013,-0.0032667
75.32934,398.3406,4.197682,-9.236703,-0.5404463,-5.872358,100.0266,0.02792113,-0.0032662
75.33768,398.3848,4.197574,-9.237812,-0.540513,-5.87321,99.97926,0.02797349,-0.0032653
75.346,398.4268,4.19748,-9.239194,-0.540599,-5.874274,100.0146,0.02802494,-0.0032646
75.35434,398.4672,4.197371,-9.240644,-0.5406902,-5.875391,100.003,0.02807659,-0.003264
75.36266,398.5066,4.197269,-9.242062,-0.5407803,-5.876499,99.99757,0.02812924,-0.0032635
75.371,398.5523,4.197133,-9.243019,-0.540836,-5.877229,99.98976,0.02818363,-0.0032631
75.37934,398.5898,4.197035,-9.24373,-0.540882,-5.877856,99.96421,0.02823819,-0.0032628
75.38766,398.6317,4.196953,-9.245041,-0.540963,-5.878863,100.0141,0.02829311,-0.0032624
75.396,398.6717,4.196862,-9.246441,-0.5410512,-5.879948,100.008,0.02834744,-0.0032621
75.40434,398.7143,4.19676,-9.248105,-0.5411543,-5.881195,100.0028,0.02840213,-0.0032617
