Time (min),Temperature (°C),Weight (mg),Heat Flow (mW),Temperature Difference (°C),Temperature Difference (µV),Sample Purge Flow (mL/min),Deriv. Weight (%/°C),Deriv. Heat Flow (W/(g·°C))
2.154333,48.91644,9.856493,-4.21635,-0.1612734,-1.103153,100.0055,-0.00052988,-0.0027841
2.162666,49.02356,9.856519,-4.219038,-0.1615528,-1.105433,99.99004,-0.00049889,-0.0028092
2.171,49.11833,9.856569,-4.221807,-0.1618425,-1.107784,99.98953,-0.00048354,-0.0028267
2.179334,49.22179,9.856576,-4.224852,-0.1621674,-1.110377,100.0136,-0.00046625,-0.0028437
2.187666,49.3182,9.856591,-4.227939,-0.1624979,-1.113008,100.0093,-0.00044961,-0.0028607
2.196,49.41862,9.856548,-4.23087,-0.1628081,-1.115501,99.9952,-0.00043478,-0.0028774
2.204333,49.51344,9.856497,-4.234213,-0.1631708,-1.118355,99.96056,-0.00042029,-0.0028937
2.212666,49.61371,9.856488,-4.237296,-0.1635004,-1.120982,100.0368,-0.00040428,-0.0029099
2.221,49.71866,9.856475,-4.240284,-0.1638176,-1.123526,99.95812,-0.00038626,-0.0029258
2.229334,49.81454,9.856434,-4.243306,-0.1641388,-1.1261,100.0418,-0.0003674,-0.0029412
2.237666,49.91422,9.856401,-4.246189,-0.1644422,-1.128552,99.96835,-0.00034904,-0.0029565
2.246,50.01316,9.856375,-4.249228,-0.1647655,-1.13114,99.99648,-0.00033157,-0.0029764
2.254333,50.10766,9.856329,-4.25216,-0.1650752,-1.133636,99.98594,-0.00031338,-0.0029909
2.262666,50.203,9.856288,-4.255108,-0.165387,-1.136145,99.98816,-0.00029705,-0.0030047
2.271,50.30437,9.85625,-4.258075,-0.1657008,-1.138671,100.0199,-0.00028151,-0.0030184
2.279333,50.40406,9.856256,-4.26119,-0.1660336,-1.141327,100.0057,-0.00026756,-0.0030318
2.287666,50.49559,9.856294,-4.26409,-0.1663387,-1.143794,100.0027,-0.00025249,-0.003045
2.296,50.58904,9.85632,-4.267144,-0.1666638,-1.146398,99.98361,-0.00023904,-0.0030577
2.304334,50.69546,9.856339,-4.270024,-0.1669665,-1.148849,100.0261,-0.00022724,-0.0030701
2.312666,50.79056,9.856378,-4.272989,-0.1672795,-1.151374,100.0338,-0.00021922,-0.0030822
2.321,50.88606,9.856378,-4.276197,-0.1676239,-1.154112,100.0048,-0.00021087,-0.0030938
2.329333,50.9793,9.856401,-4.279107,-0.1679303,-1.156589,100.0103,-0.00020336,-0.0030981
2.337666,51.07861,9.856446,-4.282102,-0.1682474,-1.159141,99.98132,-0.00018377,-0.003113
2.346,51.17568,9.856494,-4.284942,-0.1685442,-1.161557,99.98928,-0.00016836,-0.0031242
2.354334,51.27828,9.8565,-4.287894,-0.168855,-1.16407,100.0022,-0.00014972,-0.003135
2.362666,51.37141,9.856495,-4.290884,-0.1691708,-1.166619,99.94814,-0.00013541,-0.0031448
2.371,51.47274,9.856484,-4.293778,-0.1694738,-1.16908,100.0199,-0.00012038,-0.0031547
2.379333,51.56635,9.856469,-4.296822,-0.1697956,-1.171676,100.0082,-0.00010549,-0.0031646
2.387666,51.66166,9.856472,-4.299667,-0.1700922,-1.174096,99.95719,-8.794e-05,-0.0031743
2.396,51.76018,9.856444,-4.30249,-0.1703859,-1.176497,100.0379,-6.8323e-05,-0.0031839
2.404333,51.84951,9.856407,-4.305469,-0.1706995,-1.179036,100.0392,-4.9387e-05,-0.0031932
2.412666,51.94807,9.856366,-4.308836,-0.1710619,-1.181914,99.99234,-3.071e-05,-0.0032043
2.421,52.04402,9.856309,-4.311981,-0.1713962,-1.184598,99.97181,-2.1516e-05,-0.0032125
2.429334,52.14074,9.856289,-4.31514,-0.171732,-1.187294,100.013,-1.5739e-05,-0.0032208
2.437666,52.23213,9.856326,-4.318213,-0.1720573,-1.189915,99.99278,-1.3362e-05,-0.0032288
2.446,52.33028,9.856347,-4.321322,-0.1723869,-1.192568,100.0099,-1.1986e-05,-0.0032364
2.454333,52.42678,9.856353,-4.324482,-0.1727229,-1.195265,99.98634,-1.3139e-05,-0.0032434
2.462666,52.52169,9.856337,-4.327314,-0.1730172,-1.197675,100.0249,-1.6766e-05,-0.0032502
2.471,52.61266,9.856311,-4.330522,-0.1733591,-1.200416,99.96528,-2.5508e-05,-0.0032566
2.479334,52.70903,9.856349,-4.333618,-0.1736868,-1.203057,99.99639,-4.9594e-05,-0.0032606
2.487666,52.80134,9.856453,-4.336593,-0.1739987,-1.205593,100.0024,-6.1629e-05,-0.0032661
2.496,52.89138,9.856508,-4.339531,-0.1743064,-1.208097,99.99755,-7.4493e-05,-0.0032713
2.504333,52.99374,9.856564,-4.342654,-0.1746367,-1.210762,100.0024,-8.7031e-05,-0.0032765
2.512666,53.08159,9.856589,-4.345806,-0.1749713,-1.213455,99.99755,-9.7637e-05,-0.0032817
2.521,53.17648,9.856548,-4.349058,-0.1753178,-1.216233,100.0061,-0.00010561,-0.0032867
2.529333,53.26475,9.856544,-4.352378,-0.1756734,-1.219072,100.0256,-0.00011214,-0.0032913
2.537666,53.36452,9.856551,-4.35553,-0.1760075,-1.221763,99.9843,-0.00011609,-0.0032957
2.546,53.45578,9.856535,-4.358761,-0.1763518,-1.224526,100.0261,-0.0001203,-0.0032995
2.554334,53.54809,9.856519,-4.361825,-0.1766746,-1.22714,99.97798,-0.00012529,-0.0033027
2.562666,53.64216,9.856501,-4.364883,-0.1769966,-1.22975,100.0018,-0.00013141,-0.0033053
2.571,53.73306,9.85642,-4.36805,-0.177332,-1.232455,99.98863,-0.00013647,-0.0033076
2.579333,53.82288,9.856369,-4.37121,-0.1776667,-1.235156,100.0161,-0.00013825,-0.0033093
2.587666,53.92317,9.856324,-4.374502,-0.1780177,-1.237971,99.9828,-0.00014097,-0.0033104
2.596,54.00952,9.856324,-4.37743,-0.1783226,-1.240466,99.98428,-0.0001414,-0.0033094
2.604334,54.09664,9.856361,-4.380386,-0.1786316,-1.242988,99.99822,-0.00014935,-0.0033098
2.612666,54.18994,9.856361,-4.38323,-0.1789261,-1.245412,100.0076,-0.00016101,-0.0033098
2.621,54.28264,9.856361,-4.386628,-0.1792905,-1.24832,99.98632,-0.00017282,-0.0033092
2.629333,54.37211,9.856395,-4.389758,-0.179621,-1.250994,99.99705,-0.00018806,-0.0033066
2.637666,54.46695,9.856437,-4.392884,-0.179951,-1.253665,100.0075,-0.00019912,-0.0033055
2.646,54.55374,9.856462,-4.395942,-0.1802721,-1.256276,100.0509,-0.00020668,-0.0033043
2.654333,54.647,9.856505,-4.398964,-0.1805888,-1.258856,99.96736,-0.00021368,-0.0033032
2.662666,54.73696,9.856546,-4.402008,-0.180908,-1.261454,100.018,-0.00021947,-0.0033018
2.671,54.82535,9.856566,-4.404704,-0.1811838,-1.26375,99.98534,-0.00022269,-0.0033002
2.679334,54.91627,9.856568,-4.407744,-0.1815028,-1.266346,100.0312,-0.00022153,-0.0032982
2.687666,55.00876,9.856563,-4.410726,-0.1818139,-1.268891,100.0022,-0.00021909,-0.003295
2.696,55.09716,9.856574,-4.413644,-0.182117,-1.27138,99.98866,-0.00021924,-0.0032926
2.704333,55.18784,9.856586,-4.416206,-0.1823752,-1.273557,100.0022,-0.00021091,-0.0032867
2.712666,55.2757,9.856582,-4.419113,-0.1826768,-1.276037,99.99246,-0.00020324,-0.0032836
2.721,55.36718,9.856589,-4.422102,-0.1829887,-1.278588,100.0138,-0.00019448,-0.0032799
2.729334,55.453,9.856541,-4.425122,-0.1833046,-1.281168,99.98524,-0.00018514,-0.0032755
2.737666,55.5428,9.856516,-4.428162,-0.1836229,-1.283765,99.97668,-0.00017656,-0.0032707
2.746,55.63171,9.856476,-4.43097,-0.1839118,-1.286159,99.99419,-0.00016858,-0.003266
2.754333,55.72551,9.856468,-4.434036,-0.1842328,-1.288777,100.0176,-0.00016195,-0.0032608
2.762666,55.8079,9.856459,-4.437146,-0.1845594,-1.291436,99.98789,-0.00015599,-0.003255
2.771,55.89988,9.85643,-4.440104,-0.1848673,-1.293962,99.9996,-0.0001498,-0.0032487
2.779333,55.98571,9.856376,-4.442868,-0.1851505,-1.296316,99.98732,-0.00014379,-0.0032422
2.787666,56.07307,9.856353,-4.445994,-0.1854791,-1.29899,100.0021,-0.00013385,-0.0032308
2.796,56.16158,9.85632,-4.449096,-0.1858048,-1.301642,100.0051,-0.00013066,-0.0032237
2.804334,56.25,9.856282,-4.452006,-0.1861062,-1.304126,100.0268,-0.00013146,-0.0032161
2.812666,56.33377,9.856309,-4.454763,-0.1863884,-1.306476,100.0021,-0.00013553,-0.0032078
2.821,56.42572,9.856335,-4.457564,-0.1866762,-1.308865,99.98485,-0.00014013,-0.0031989
2.829333,56.51016,9.856339,-4.460636,-0.1869976,-1.311491,100.0299,-0.00014367,-0.0031896
2.837666,56.59543,9.856356,-4.463368,-0.1872768,-1.313819,99.99838,-0.00014665,-0.0031799
2.846,56.68301,9.856342,-4.465924,-0.1875339,-1.315993,100.0025,-0.00015216,-0.0031698
2.854334,56.76801,9.85634,-4.469012,-0.1878576,-1.318635,99.9912,-0.00015933,-0.0031592
2.862666,56.85304,9.856386,-4.472115,-0.1881832,-1.321289,100.0098,-0.00016603,-0.0031481
2.871,56.93968,9.856408,-4.474926,-0.188472,-1.323686,100.0104,-0.00017733,-0.0031328
2.879333,57.02563,9.856472,-4.477737,-0.1887609,-1.326086,99.98511,-0.00018013,-0.0031213
2.887666,57.10754,9.856519,-4.480789,-0.1890801,-1.328695,99.99444,-0.00017777,-0.0031092
2.896,57.19502,9.856566,-4.483862,-0.1894019,-1.331324,99.95801,-0.00017263,-0.0030965
2.904333,57.27916,9.856574,-4.486546,-0.1896751,-1.333612,100.0379,-0.00016977,-0.0030836
2.912666,57.36925,9.856611,-4.489144,-0.1899374,-1.335825,100.0075,-0.00017002,-0.0030699
2.921,57.45488,9.856619,-4.49182,-0.1902092,-1.338106,99.9838,-0.00017148,-0.0030559
2.929334,57.5395,9.856659,-4.494764,-0.1905148,-1.340621,100.0058,-0.00017115,-0.0030412
2.937666,57.61879,9.856703,-4.497552,-0.1908014,-1.343,100.0103,-0.00016888,-0.003026
2.946,57.70511,9.856726,-4.500559,-0.1911157,-1.345572,99.96738,-0.00016996,-0.0030156
2.954333,57.79072,9.856719,-4.503183,-0.1913825,-1.347806,100.0319,-0.00016272,-0.0029998
2.962666,57.87478,9.856672,-4.50555,-0.1916183,-1.349817,99.92881,-0.00016238,-0.0029834
2.971,57.95684,9.856666,-4.508078,-0.1918742,-1.35197,100.0472,-0.00016496,-0.0029668
2.979334,58.04389,9.856634,-4.510947,-0.1921727,-1.35442,99.96856,-0.00017057,-0.0029499
2.987666,58.12373,9.856613,-4.513784,-0.1924682,-1.356843,100.018,-0.00017849,-0.0029329
2.996,58.21055,9.856582,-4.51632,-0.1927266,-1.359002,100.0246,-0.00018054,-0.0029054
3.004333,58.29366,9.856568,-4.51908,-0.1930133,-1.361358,99.99062,-0.0001802,-0.002888
3.012666,58.37182,9.856531,-4.52165,-0.193277,-1.363548,99.963,-0.00018015,-0.0028705
3.021,58.46436,9.856518,-4.523926,-0.1935034,-1.365479,100.0355,-0.00017888,-0.0028523
3.029333,58.54307,9.856512,-4.526064,-0.1937126,-1.36729,99.98085,-0.0001706,-0.002841
3.037666,58.62182,9.856518,-4.528472,-0.1939556,-1.369337,99.99053,-0.00016743,-0.0028228
3.046,58.71128,9.856531,-4.531146,-0.1942316,-1.371618,100.0276,-0.00016537,-0.002804
3.054334,58.79026,9.856514,-4.533256,-0.1944374,-1.373404,100.0262,-0.00015855,-0.0027849
3.062666,58.87378,9.856512,-4.535167,-0.1946188,-1.375016,100.0071,-0.00014905,-0.0027654
3.071,58.95361,9.856525,-4.537222,-0.1948178,-1.376755,99.99894,-0.00013646,-0.0027458
3.079333,59.03807,9.856572,-4.53952,-0.195047,-1.378706,99.98222,-0.00012346,-0.0027257
3.087666,59.12196,9.85659,-4.541762,-0.1952692,-1.380609,100.0374,-0.00011202,-0.0027051
3.096,59.21122,9.856589,-4.543842,-0.1954709,-1.382369,99.98594,-9.6662e-05,-0.0026723
3.104334,59.28794,9.856582,-4.54603,-0.1956859,-1.384224,99.99194,-9.184e-05,-0.0026624
3.112666,59.36894,9.856581,-4.548484,-0.1959343,-1.386313,99.98707,-8.5902e-05,-0.0026377
3.121,59.4501,9.856562,-4.550694,-0.1961524,-1.388188,100.0148,-7.6047e-05,-0.0026157
3.129333,59.53379,9.856551,-4.552847,-0.1963632,-1.390013,100.0005,-6.8607e-05,-0.0025933
3.137666,59.61656,9.856559,-4.555376,-0.1966205,-1.392167,100.005,-6.1508e-05,-0.0025708
3.146,59.6976,9.856551,-4.557736,-0.1968567,-1.394173,99.97478,-5.8847e-05,-0.0025478
3.154333,59.77693,9.856546,-4.560038,-0.1970857,-1.396128,100.0106,-5.7499e-05,-0.0025247
3.162666,59.85525,9.856505,-4.562187,-0.1972962,-1.397951,100.0016,-5.4353e-05,-0.0025015
3.171,59.94274,9.856486,-4.564313,-0.1975036,-1.399752,100.0229,-5.1741e-05,-0.0024778
3.179334,60.02508,9.856512,-4.56666,-0.1977384,-1.401748,99.98803,-4.9694e-05,-0.0024541
3.187666,60.10254,9.856514,-4.56903,-0.197976,-1.403763,100.0098,-4.6756e-05,-0.00243
3.196,60.1843,9.856488,-4.57107,-0.1981728,-1.405489,99.97879,-3.9441e-05,-0.0024163
3.204334,60.26486,9.856476,-4.57318,-0.1983782,-1.407278,100.0069,-3.68e-05,-0.0023913
3.212666,60.3424,9.856499,-4.575022,-0.1985505,-1.408831,99.99134,-3.3862e-05,-0.0023661
3.221,60.42688,9.856522,-4.576598,-0.1986902,-1.410151,100.0022,-3.174e-05,-0.0023406
3.229334,60.51072,9.85653,-4.57834,-0.1988498,-1.411616,100.0381,-2.4148e-05,-0.002315
3.237666,60.59068,9.856512,-4.580463,-0.1990565,-1.413416,99.98472,-1.5061e-05,-0.0022893
3.246,60.66755,9.856519,-4.582433,-0.1992443,-1.415082,99.98559,-3.3021e-06,-0.0022633
3.254333,60.74762,9.856522,-4.584287,-0.199418,-1.416646,99.99447,1.06709e-05,-0.0022369
3.262666,60.82662,9.856494,-4.585994,-0.1995738,-1.418081,100.0074,3.86661e-05,-0.0021974
3.271,60.90778,9.856476,-4.58749,-0.1997037,-1.419333,99.99516,4.21446e-05,-0.0021838
3.279334,60.98586,9.856476,-4.589269,-0.1998677,-1.42083,100.0024,7.01064e-05,-0.0021439
3.287666,61.06939,9.856476,-4.591203,-0.2000513,-1.422465,99.95952,7.99986e-05,-0.0021294
3.296,61.14756,9.856489,-4.5931,-0.2002302,-1.424066,100.0393,9.8895e-05,-0.0021025
3.304334,61.22623,9.856492,-4.594902,-0.2003973,-1.425585,99.99614,0.000115439,-0.0020755
3.312666,61.30966,9.856522,-4.596625,-0.2005551,-1.427035,99.99988,0.00013361,-0.0020485
3.321,61.3903,9.856543,-4.598,-0.2006697,-1.428181,100.0,0.00014952,-0.0020214
3.329334,61.46586,9.856546,-4.5996,-0.2008118,-1.429521,99.98353,0.000162477,-0.0019944
3.337666,61.54551,9.856544,-4.601228,-0.2009576,-1.430888,100.0185,0.000176819,-0.0019672
3.346,61.62969,9.856568,-4.602821,-0.201099,-1.432225,99.98158,0.000192851,-0.0019398
3.354334,61.70354,9.856612,-4.604489,-0.2012494,-1.433626,100.0134,0.00021235,-0.0019123
3.362666,61.78288,9.856645,-4.606078,-0.2013901,-1.434959,100.0017,0.000234529,-0.0018846
3.371,61.86389,9.856672,-4.607639,-0.2015276,-1.436267,100.0152,0.000255544,-0.0018568
3.379333,61.93799,9.856674,-4.609116,-0.2016547,-1.437501,99.98652,0.000263998,-0.0018426
3.387666,62.02148,9.856656,-4.610934,-0.201824,-1.439036,100.0059,0.000286,-0.0018146
3.396,62.10232,9.856638,-4.612264,-0.2019329,-1.440141,99.98751,0.000304422,-0.0017863
3.404334,62.18254,9.856634,-4.613484,-0.2020284,-1.44115,100.0008,0.000319748,-0.0017581
3.412666,62.2589,9.856644,-4.614769,-0.202132,-1.442217,99.99242,0.000330148,-0.0017301
3.421,62.33687,9.856666,-4.615772,-0.2022006,-1.443036,99.98707,0.000338729,-0.0017022
3.429334,62.4159,9.856691,-4.617024,-0.2023003,-1.444075,99.99706,0.000342192,-0.0016742
3.437666,62.4919,9.856684,-4.61807,-0.2023744,-1.444931,100.0138,0.000342772,-0.0016461
3.446,62.57039,9.856668,-4.6189,-0.2024224,-1.4456,100.0194,0.000339619,-0.001618
3.454334,62.64809,9.856671,-4.619815,-0.2024805,-1.446342,100.0006,0.000333739,-0.0015899
3.462666,62.72515,9.856656,-4.621284,-0.2026067,-1.447571,99.98608,0.000326856,-0.001562
3.471,62.80682,9.856649,-4.62206,-0.2026477,-1.448192,100.0325,0.0003202,-0.0015341
3.479334,62.89254,9.856645,-4.623243,-0.2027386,-1.449169,99.95918,0.000314805,-0.0015059
3.487666,62.96719,9.85664,-4.624786,-0.2028736,-1.450462,99.99618,0.000313468,-0.0014779
3.496,63.04658,9.856632,-4.626352,-0.2030116,-1.451776,99.97582,0.00031393,-0.0014497
3.504333,63.13074,9.856609,-4.627876,-0.2031438,-1.453051,100.0296,0.000314355,-0.0014215
3.512666,63.20746,9.856568,-4.629071,-0.2032358,-1.454039,100.0009,0.000313957,-0.001407
3.521,63.28494,9.856531,-4.6304,-0.2033441,-1.455145,100.0228,0.000317285,-0.0013791
3.529334,63.3616,9.856515,-4.631776,-0.2034579,-1.45629,99.95762,0.000321656,-0.0013513
3.537666,63.44243,9.856497,-4.632848,-0.2035347,-1.45717,100.0088,0.000329943,-0.0013238
3.546,63.5158,9.856454,-4.633652,-0.2035784,-1.457814,99.96482,0.000339966,-0.0012963
3.554334,63.59102,9.856449,-4.634897,-0.2036766,-1.458847,99.99256,0.00035179,-0.0012686
3.562666,63.6727,9.856441,-4.636052,-0.2037641,-1.4598,100.0517,0.000365078,-0.0012408
3.571,63.74844,9.856431,-4.637009,-0.2038274,-1.46058,100.0028,0.000376642,-0.0012134
3.579334,63.82661,9.856441,-4.637624,-0.2038488,-1.46106,99.99375,0.000389139,-0.0011863
3.587666,63.90288,9.856437,-4.63851,-0.2039037,-1.461778,100.0124,0.000403765,-0.0011591
3.596,63.97758,9.856454,-4.639404,-0.2039598,-1.462503,100.0169,0.000419152,-0.0011316
3.604334,64.05256,9.856476,-4.640024,-0.2039828,-1.46299,99.99415,0.000433335,-0.0011042
3.612666,64.1346,9.856484,-4.640484,-0.2039859,-1.463334,100.0049,0.000445263,-0.0010768
3.621,64.20955,9.856476,-4.640944,-0.2039892,-1.463679,99.99761,0.000451524,-0.0010637
3.629333,64.2888,9.856509,-4.641656,-0.2040229,-1.464244,99.97838,0.000461046,-0.0010225
3.637666,64.36637,9.856528,-4.642343,-0.2040535,-1.464788,100.0119,0.000461711,-0.0010093
3.646,64.44414,9.856512,-4.642922,-0.2040709,-1.465237,99.97501,0.000461944,-0.0009825
3.654334,64.52198,9.856507,-4.643588,-0.2040992,-1.465763,100.0359,0.000461498,-0.00095573
3.662666,64.59722,9.856494,-4.64432,-0.2041352,-1.466346,99.96437,0.000461788,-0.0009289
3.671,64.6726,9.856522,-4.644684,-0.2041266,-1.466607,99.98756,0.000460823,-0.00090235
3.679334,64.75187,9.85653,-4.645244,-0.2041418,-1.46704,99.98319,0.000459197,-0.00087606
3.687666,64.82634,9.856482,-4.646197,-0.2042047,-1.467816,100.0058,0.000456103,-0.00085027
3.696,64.90613,9.856454,-4.646975,-0.2042464,-1.46844,100.004,0.000455177,-0.00082467
3.704334,64.9786,9.856454,-4.647793,-0.2042932,-1.469099,100.0064,0.000457867,-0.00079928
3.712666,65.05717,9.856449,-4.648322,-0.204305,-1.469505,100.0015,0.000462145,-0.00077389
3.721,65.13376,9.856421,-4.648604,-0.2042865,-1.469694,100.0102,0.00046713,-0.00074894
3.729334,65.21202,9.856414,-4.649018,-0.2042844,-1.469999,100.0764,0.000475546,-0.00072421
3.737666,65.29344,9.856408,-4.649178,-0.2042505,-1.47008,99.92375,0.000487676,-0.00069965
3.746,65.36622,9.856412,-4.6497,-0.2042613,-1.47048,99.9787,0.000498191,-0.00067552
3.754333,65.4419,9.856371,-4.650421,-0.2042961,-1.471054,100.0816,0.000506523,-0.00065131
3.762666,65.51753,9.856314,-4.650891,-0.2043008,-1.471408,99.98734,0.000513526,-0.00062698
3.771,65.5975,9.856308,-4.651253,-0.2042918,-1.471667,99.99071,0.000519127,-0.00060249
3.779334,65.67049,9.856293,-4.651478,-0.2042666,-1.471806,99.97563,0.000524597,-0.00057836
3.787666,65.74922,9.856269,-4.651732,-0.2042447,-1.471971,99.99031,0.000528148,-0.00055421
3.796,65.82529,9.856234,-4.652025,-0.2042277,-1.47217,100.006,0.000523082,-0.00054274
3.804334,65.90886,9.856245,-4.652516,-0.2042344,-1.472542,99.95459,0.000533795,-0.00050648
3.812666,65.98548,9.856247,-4.652861,-0.2042232,-1.472786,100.0201,0.000530373,-0.00049514
3.821,66.06576,9.856244,-4.653466,-0.2042438,-1.473258,99.99809,0.000533145,-0.00047171
3.829334,66.14125,9.856238,-4.6537,-0.204219,-1.473404,100.005,0.000538339,-0.00044858
3.837666,66.21526,9.856275,-4.653946,-0.2041958,-1.473561,100.0052,0.000544,-0.00042583
3.846,66.29361,9.856318,-4.654322,-0.2041884,-1.473833,100.016,0.00055132,-0.00040352
3.854334,66.36889,9.856359,-4.654644,-0.2041746,-1.474058,100.0094,0.000559208,-0.00038156
3.862666,66.44234,9.856399,-4.65519,-0.2041878,-1.474476,99.98891,0.000567432,-0.00035956
3.871,66.52376,9.856401,-4.655459,-0.2041677,-1.474654,100.0199,0.000577479,-0.00033785
3.879333,66.60119,9.856376,-4.655717,-0.2041458,-1.474822,99.98289,0.000590427,-0.00031648
3.887666,66.67764,9.856316,-4.655802,-0.2041034,-1.474838,100.0261,0.000601939,-0.00029546
3.896,66.75451,9.856262,-4.656003,-0.2040753,-1.474956,100.0059,0.000612058,-0.00027476
3.904334,66.83203,9.856249,-4.656022,-0.2040251,-1.474915,99.98874,0.000620112,-0.00025447
3.912666,66.90585,9.856235,-4.656076,-0.2039794,-1.474905,99.97431,0.000618946,-0.0002423
3.921,66.98687,9.856218,-4.656062,-0.2039251,-1.474834,99.98272,0.000627902,-0.00021446
3.929334,67.06084,9.856202,-4.655832,-0.2038449,-1.474575,99.99692,0.000626196,-0.00020272
3.937666,67.13868,9.856199,-4.65559,-0.2037628,-1.474304,100.0049,0.00063032,-0.00018356
3.946,67.21568,9.85621,-4.655434,-0.2036914,-1.474109,99.98876,0.000634587,-0.0001646
3.954334,67.29212,9.856232,-4.655598,-0.2036586,-1.474194,99.99456,0.000638221,-0.00014585
3.962666,67.37095,9.85628,-4.655551,-0.2036006,-1.474096,99.98718,0.000640063,-0.00012726
3.971,67.44664,9.856328,-4.655735,-0.2035705,-1.474199,100.0084,0.000639049,-0.00010891
3.979334,67.52525,9.856389,-4.655805,-0.2035264,-1.474202,99.9952,0.000635619,-9.0821e-05
3.987666,67.60354,9.856424,-4.655754,-0.2034678,-1.474099,99.98969,0.000631328,-7.2775e-05
3.996,67.68184,9.856426,-4.655617,-0.2033984,-1.47392,100.0351,0.000626636,-5.466e-05
4.004334,67.75764,9.856398,-4.655494,-0.2033311,-1.473754,100.0315,0.000621845,-3.7074e-05
4.012666,67.83874,9.856391,-4.65541,-0.2032684,-1.473622,99.99084,0.000615888,-1.976e-05
4.021,67.91584,9.856366,-4.655252,-0.2031964,-1.473425,100.0086,0.000607837,-2.6134e-06
4.029333,67.99053,9.856301,-4.655082,-0.2031232,-1.473217,99.99648,0.000597685,1.42254e-05
4.037666,68.06626,9.856301,-4.654663,-0.2030199,-1.472792,100.0342,0.000585362,3.05302e-05
4.046,68.1471,9.856306,-4.654481,-0.2029454,-1.472574,99.99726,0.000571559,4.64082e-05
4.054333,68.22058,9.856297,-4.654328,-0.2028744,-1.472381,99.97326,0.000558532,6.18941e-05
4.062667,68.30124,9.856272,-4.654231,-0.2028102,-1.472238,100.0169,0.000546357,7.72919e-05
4.071,68.37932,9.856241,-4.653994,-0.2027289,-1.471971,99.97262,0.000536573,9.23356e-05
4.079334,68.45264,9.85621,-4.653738,-0.2026459,-1.471688,100.0093,0.000529924,0.000106662
4.087666,68.53486,9.856186,-4.653578,-0.202574,-1.471489,100.027,0.000524019,0.000120957
4.096,68.61096,9.856152,-4.653498,-0.202512,-1.471361,99.97929,0.000519016,0.000134926
4.104334,68.68861,9.856126,-4.653266,-0.2024317,-1.471098,100.0108,0.000516084,0.000148463
4.112666,68.76096,9.856137,-4.653149,-0.2023654,-1.470938,99.99525,0.000515791,0.000161418
4.121,68.8413,9.856105,-4.653207,-0.2023204,-1.470931,100.0062,0.000517201,0.000174396
4.129334,68.9189,9.856078,-4.653089,-0.2022541,-1.470769,99.93938,0.000520043,0.000186841
4.137666,68.99384,9.856061,-4.652581,-0.2021408,-1.470266,100.0145,0.000523682,0.000198844
4.146,69.0675,9.856044,-4.652262,-0.2020504,-1.469928,99.98399,0.000526022,0.000206654
4.154333,69.15324,9.856049,-4.652146,-0.2019845,-1.469768,100.0337,0.000530417,0.000218244
4.162666,69.22222,9.856082,-4.652102,-0.2019272,-1.469671,99.99345,0.000534176,0.000229577
4.171,69.30388,9.856137,-4.651884,-0.2018492,-1.469423,99.98965,0.000536829,0.000240662
4.179333,69.37876,9.856182,-4.651657,-0.2017702,-1.469165,100.0111,0.000538117,0.000251398
4.187667,69.45805,9.85625,-4.651335,-0.2016798,-1.468825,100.0155,0.000538736,0.000261993
4.196,69.53974,9.856278,-4.650816,-0.2015654,-1.468311,100.0157,0.000537774,0.000272364
4.204334,69.62003,9.856285,-4.650519,-0.2014774,-1.467992,99.93712,0.000535687,0.000282333
